EMBO JOURNAL,8.993
CURRENT OPINION IN GENETICS & DEVELOPMENT,8.987
PLoS Pathogens,8.978
BIOLOGICAL PSYCHIATRY,8.926
PHARMACOLOGY & THERAPEUTICS,8.897
MOLECULAR & CELLULAR PROTEOMICS,8.791
ANNUAL REVIEW OF NUTRITION,8.783
TRENDS IN IMMUNOLOGY,8.768
TRENDS IN GENETICS,8.689
MEDICINAL RESEARCH REVIEWS,8.656
JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,8.580
DIABETES,8.505
Energy & Environmental Science,8.500
SYSTEMATIC BIOLOGY,8.480
ADVANCED MATERIALS,8.379
LEUKEMIA,8.296
CURRENT OPINION IN CHEMICAL BIOLOGY,8.295
BIOTECHNOLOGY ADVANCES,8.250
CELL DEATH AND DIFFERENTIATION,8.240
CLINICAL INFECTIOUS DISEASES,8.195
ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,8.190
NEUROLOGY,8.172
PROGRESS IN LIPID RESEARCH,8.167
CELL RESEARCH,8.151
ANNALS OF THE RHEUMATIC DISEASES,8.111
Nature Geoscience,8.108
Nature Clinical Practice Oncology,8.075
REVIEWS OF GEOPHYSICS,8.021
WHO Technical Report Series,8.000
JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY C-PHOTOCHEMISTRY REVIEWS,7.952
ANNUAL REVIEW OF PUBLIC HEALTH,7.915
ANNUAL REVIEW OF PUBLIC HEALTH,7.915
PROGRESS IN SURFACE SCIENCE,7.913
ANNUAL REVIEW OF MATERIALS RESEARCH,7.911
ANNALS OF SURGERY,7.900
ACADEMY OF MANAGEMENT REVIEW,7.867
CURRENT OPINION IN MICROBIOLOGY,7.866
CURRENT OPINION IN BIOTECHNOLOGY,7.820
JOURNAL OF HEPATOLOGY,7.818
NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,7.791
CATALYSIS REVIEWS-SCIENCE AND ENGINEERING,7.765
PROGRESS IN RETINAL AND EYE RESEARCH,7.755
STEM CELLS,7.747
Advances in Immunology,7.725
JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,7.689
ACM COMPUTING SURVEYS,7.667
EUROPEAN UROLOGY,7.667
ANNUAL REVIEW OF EARTH AND PLANETARY SCIENCES,7.581
ANTIOXIDANTS & REDOX SIGNALING,7.581
AGING CELL,7.554
CURRENT PROBLEMS IN CANCER,7.545
CANCER RESEARCH,7.543
Perspectives on Psychological Science,7.508
ACS Nano,7.493
MOLECULAR INTERVENTIONS,7.480
NUCLEIC ACIDS RESEARCH,7.479
SCHIZOPHRENIA BULLETIN,7.467
SCHIZOPHRENIA BULLETIN,7.467
ACTA PHYSICA SLOVACA,7.455
REVIEWS IN MEDICAL VIROLOGY,7.449
BRAIN RESEARCH REVIEWS,7.390
HUMAN MOLECULAR GENETICS,7.386
BIOMATERIALS,7.365
ASTROPHYSICAL JOURNAL,7.364
ARTHRITIS AND RHEUMATISM,7.332
BRIEFINGS IN BIOINFORMATICS,7.329
PHYSICAL REVIEW LETTERS,7.328
OCEANOGRAPHY AND MARINE BIOLOGY,7.312
CANADIAN MEDICAL ASSOCIATION JOURNAL,7.271
CURRENT OPINION IN PHARMACOLOGY,7.259
ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,7.235
JOURNAL OF AUTOIMMUNITY,7.231
CURRENT OPINION IN NEUROBIOLOGY,7.211
DEVELOPMENT,7.194
BLOOD REVIEWS,7.185
JOURNAL OF NEUROSCIENCE,7.178
ADVANCES IN ORGANOMETALLIC CHEMISTRY,7.154
ONCOGENE,7.135
MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH,7.097
CRITICAL REVIEWS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY,7.091
HUMAN REPRODUCTION UPDATE,7.042
STROKE,7.041
THORAX,7.041
NEUROPSYCHOPHARMACOLOGY,6.993
ADVANCED FUNCTIONAL MATERIALS,6.990
CEREBRAL CORTEX,6.979
CLINICAL PHARMACOLOGY & THERAPEUTICS,6.961
PLANT JOURNAL,6.946
PHYSIOLOGY,6.945
EARTH-SCIENCE REVIEWS,6.942
FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,6.922
JOURNAL OF ECONOMIC LITERATURE,6.919
SEMINARS IN CANCER BIOLOGY,6.918
HEALTH TECHNOLOGY ASSESSMENT,6.910
TRENDS IN BIOTECHNOLOGY,6.909
EMBO REPORTS,6.907
TRENDS IN MICROBIOLOGY,6.894
HUMAN MUTATION,6.887
Autophagy,6.829
EMERGING INFECTIOUS DISEASES,6.794
CLINICAL CANCER RESEARCH,6.747
PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,6.742
DIABETES CARE,6.718
GASTROINTESTINAL ENDOSCOPY,6.713
ONCOLOGIST,6.701
Nature Clinical Practice Endocrinology & Metabolism,6.688
DRUG DISCOVERY TODAY,6.630
GENOME BIOLOGY,6.626
BIOLOGICAL REVIEWS,6.625
HYPERTENSION,6.614
PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW,6.594
TRENDS IN ENDOCRINOLOGY AND METABOLISM,6.562
DIABETOLOGIA,6.551
TRAC-TRENDS IN ANALYTICAL CHEMISTRY,6.546
AMERICAN PSYCHOLOGIST,6.537
CHEMISTRY & BIOLOGY,6.523
JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,6.502
MOLECULAR ASPECTS OF MEDICINE,6.492
CYTOKINE & GROWTH FACTOR REVIEWS,6.489
ACADEMY OF MANAGEMENT JOURNAL,6.483
JOURNAL OF PATHOLOGY,6.466
AMERICAN JOURNAL OF TRANSPLANTATION,6.433
JOURNAL OF NUCLEAR MEDICINE,6.424
Haematologica-The Hematology Journal,6.416
FASEB JOURNAL,6.401
ACTA NEUROPATHOLOGICA,6.397
ISME Journal,6.397
ALLERGY,6.380
CRITICAL CARE MEDICINE,6.373
AUTOIMMUNITY REVIEWS,6.368
Nature Clinical Practice Neurology,6.362
CHEST,6.360
STUDIES IN MYCOLOGY,6.349
SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,6.342
RADIOLOGY,6.341
Nature Protocols,6.335
MONOGRAPHS OF THE SOCIETY FOR RESEARCH IN CHILD DEVELOPMENT,6.333
MRS BULLETIN,6.330
ARCHIVES OF NEUROLOGY,6.312
AMERICAN JOURNAL OF CLINICAL NUTRITION,6.307
LAB ON A CHIP,6.306
CLINICAL CHEMISTRY,6.263
HUMAN BRAIN MAPPING,6.256
TRAFFIC,6.255
REVIEWS OF PHYSIOLOGY BIOCHEMISTRY AND PHARMACOLOGY,6.250
MOLECULAR THERAPY,6.239
PLANT PHYSIOLOGY,6.235
Advances in Parasitology,6.231
JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,6.202
KIDNEY INTERNATIONAL,6.193
ENVIRONMENTAL HEALTH PERSPECTIVES,6.191
HUMAN-COMPUTER INTERACTION,6.190
Small,6.171
JOURNAL OF CELL SCIENCE,6.144
CURRENT OPINION IN LIPIDOLOGY,6.133
BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,6.123
CELLULAR AND MOLECULAR LIFE SCIENCES,6.090
INTERNATIONAL REVIEW OF CYTOLOGY-A SURVEY OF CELL BIOLOGY,6.088
ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY,6.083
FREE RADICAL BIOLOGY AND MEDICINE,6.081
NEUROSCIENTIST,6.079
JOURNAL OF THROMBOSIS AND HAEMOSTASIS,6.069
MOLECULAR AND CELLULAR BIOLOGY,6.057
JOURNAL OF BONE AND MINERAL RESEARCH,6.043
NEW PHYTOLOGIST,6.033
JOURNAL OF HIGH ENERGY PHYSICS,6.019
AMERICAN JOURNAL OF GASTROENTEROLOGY,6.012
Cancer Prevention Research,6.000
Nanomedicine,5.982
MOLECULAR BIOLOGY OF THE CELL,5.979
BASIC RESEARCH IN CARDIOLOGY,5.973
SLEEP MEDICINE REVIEWS,5.967
MOLECULAR ECOLOGY,5.960
JOURNAL OF CONTROLLED RELEASE,5.949
JOURNAL OF INTERNAL MEDICINE,5.942
NEUROBIOLOGY OF AGING,5.937
GLOBAL ECOLOGY AND BIOGEOGRAPHY,5.913
STRUCTURE,5.904
BRAIN PATHOLOGY,5.903
Nature Clinical Practice Cardiovascular Medicine,5.902
PROGRESS IN HISTOCHEMISTRY AND CYTOCHEMISTRY,5.900
HEART FAILURE REVIEWS,5.865
JOURNAL OF INFECTIOUS DISEASES,5.865
AGE,5.839
GREEN CHEMISTRY,5.836
Orphanet Journal of Rare Diseases,5.825
Laser & Photonics Reviews,5.814
CARDIOVASCULAR RESEARCH,5.801
BRITISH JOURNAL OF PSYCHIATRY,5.777
BRITISH JOURNAL OF PSYCHIATRY,5.777
PLoS Computational Biology,5.759
CURRENT TOPICS IN DEVELOPMENTAL BIOLOGY,5.753
JOURNAL OF MEDICAL GENETICS,5.751
ADVANCES IN MICROBIAL PHYSIOLOGY,5.750
NEUROSIGNALS,5.750
Nanotoxicology,5.744
NEUROIMAGE,5.739
CELLULAR MICROBIOLOGY,5.725
ADVANCES IN COLLOID AND INTERFACE SCIENCE,5.675
AMERICAN JOURNAL OF PATHOLOGY,5.673
Cochrane Database of Systematic Reviews,5.653
ANNALS OF ONCOLOGY,5.647
QUARTERLY JOURNAL OF ECONOMICS,5.647
JOURNAL OF IMMUNOLOGY,5.646
Clinical Gastroenterology and Hepatology,5.642
BMC BIOLOGY,5.636
AGEING RESEARCH REVIEWS,5.622
Polymer Reviews,5.612
AMERICAN JOURNAL OF EPIDEMIOLOGY,5.589
WORLD JOURNAL OF BIOLOGICAL PSYCHIATRY,5.564
GLOBAL CHANGE BIOLOGY,5.561
RNA Biology,5.559
ENDOSCOPY,5.545
JOURNAL OF INVESTIGATIVE DERMATOLOGY,5.543
Nature Clinical Practice Rheumatology,5.533
EUROPEAN RESPIRATORY JOURNAL,5.527
ADVANCES IN VIRUS RESEARCH,5.522
EPIDEMIOLOGY,5.511
CHEMICAL COMMUNICATIONS,5.504
BIPOLAR DISORDERS,5.502
LASER PHYSICS LETTERS,5.502
ADVANCES IN APPLIED MECHANICS,5.500
OPHTHALMOLOGY,5.491
CURRENT OPINION IN COLLOID & INTERFACE SCIENCE,5.488
Seminars in Immunopathology,5.479
JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM,5.457
EXPERIMENTAL ASTRONOMY,5.444
Nanomedicine-Nanotechnology Biology and Medicine,5.440
DRUG METABOLISM REVIEWS,5.439
CURRENT OPINION IN NEUROLOGY,5.430
BIOSENSORS & BIOELECTRONICS,5.429
EVOLUTION,5.429
ORGANIC LETTERS,5.420
CANCER,5.418
MOLECULAR PHARMACEUTICS,5.408
SLEEP,5.402
NEUROREHABILITATION AND NEURAL REPAIR,5.398
HEART,5.385
CHEMISTRY-A EUROPEAN JOURNAL,5.382
JOURNAL OF COGNITIVE NEUROSCIENCE,5.382
JOURNAL OF COGNITIVE NEUROSCIENCE,5.382
Neurotherapeutics,5.381
COMPUTATIONAL INTELLIGENCE,5.378
EUROPEAN CELLS & MATERIALS,5.378
PAIN,5.371
CHEMISTRY OF MATERIALS,5.368
PSYCHOTHERAPY AND PSYCHOSOMATICS,5.368
PSYCHOTHERAPY AND PSYCHOSOMATICS,5.368
REVIEWS IN ENDOCRINE & METABOLIC DISORDERS,5.365
MOLECULAR MICROBIOLOGY,5.361
ANESTHESIOLOGY,5.354
JOURNAL OF CONSUMER PSYCHOLOGY,5.352
JOURNAL OF BIOLOGICAL CHEMISTRY,5.328
BREAST CANCER RESEARCH,5.326
BULLETIN OF THE WORLD HEALTH ORGANIZATION,5.302
CANCER TREATMENT REVIEWS,5.295
JOURNAL OF CATALYSIS,5.288
INTERNATIONAL JOURNAL OF NONLINEAR SCIENCES AND NUMERICAL SIMULATION,5.276
CRITICAL REVIEWS IN ONCOLOGY HEMATOLOGY,5.269
INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,5.262
MOLECULAR ENDOCRINOLOGY,5.257
APPLIED CATALYSIS B-ENVIRONMENTAL,5.252
ADVANCES IN INSECT PHYSIOLOGY,5.250
NEUROPSYCHOLOGY REVIEW,5.231
NEUROPSYCHOLOGY REVIEW,5.231
JOURNAL OF CELLULAR AND MOLECULAR MEDICINE,5.228
JOURNAL OF CLINICAL PSYCHIATRY,5.218
JOURNAL OF CLINICAL PSYCHIATRY,5.218
ANALYTICAL CHEMISTRY,5.214
JOURNAL OF PINEAL RESEARCH,5.209
CARDIOVASCULAR DRUG REVIEWS,5.208
BRITISH JOURNAL OF PHARMACOLOGY,5.204
RNA-A PUBLICATION OF THE RNA SOCIETY,5.198
CURRENT OPINION IN HEMATOLOGY,5.193
ADVANCED SYNTHESIS & CATALYSIS,5.187
EUROPEAN JOURNAL OF IMMUNOLOGY,5.179
SEMINARS IN LIVER DISEASE,5.171
INTENSIVE CARE MEDICINE,5.168
Advances in the Study of Behavior,5.167
CRITICAL REVIEWS IN SOLID STATE AND MATERIALS SCIENCES,5.167
BIOCHEMICAL JOURNAL,5.155
AMERICAN JOURNAL OF KIDNEY DISEASES,5.152
JOURNAL OF VIROLOGY,5.150
JOURNAL OF PROTEOME RESEARCH,5.132
CURRENT CANCER DRUG TARGETS,5.129
CELL TRANSPLANTATION,5.126
BIOESSAYS,5.125
PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,5.117
ACS Chemical Biology,5.108
MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,5.103
CURRENT MOLECULAR MEDICINE,5.096
JOURNAL OF CLINICAL PSYCHOPHARMACOLOGY,5.092
Molecular Neurodegeneration,5.091
PSYCHOLOGICAL SCIENCE,5.090
Obesity Reviews,5.086
PHYSICS LETTERS B,5.083
Stem Cell Reviews,5.083
PLANT CELL AND ENVIRONMENT,5.081
BRAIN BEHAVIOR AND IMMUNITY,5.061
MEDICINE,5.054
NEOPLASIA,5.025
PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN,5.022
MOLECULAR MEDICINE,5.020
PSYCHOLOGICAL MEDICINE,5.012
PSYCHOLOGICAL MEDICINE,5.012
JOURNAL OF MOLECULAR MEDICINE-JMM,5.004
INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY,5.000
OSTEOPOROSIS INTERNATIONAL,4.997
JOURNAL OF HYPERTENSION,4.988
NEURO-ONCOLOGY,4.984
JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,4.983
JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,4.983
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,4.983
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,4.983
CHROMOSOMA,4.979
MAYO CLINIC PROCEEDINGS,4.973
Current Alzheimer Research,4.971
JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,4.965
MOLECULAR CANCER THERAPEUTICS,4.953
DEVELOPMENT AND PSYCHOPATHOLOGY,4.949
ATHEROSCLEROSIS SUPPLEMENTS,4.947
Nature Clinical Practice Nephrology,4.938
GLIA,4.932
CRITICAL CARE,4.931
CLADISTICS,4.929
BIOINFORMATICS,4.926
CNS DRUG REVIEWS,4.923
PHYSICAL REVIEW D,4.922
DNA RESEARCH,4.917
JOURNAL OF LIPID RESEARCH,4.917
IEEE SIGNAL PROCESSING MAGAZINE,4.914
AIDS,4.909
ENVIRONMENTAL MICROBIOLOGY,4.909
CURRENT OPINION IN DRUG DISCOVERY & DEVELOPMENT,4.904
CLINICAL PSYCHOLOGY REVIEW,4.901
INTERNATIONAL JOURNAL OF BIOCHEMISTRY & CELL BIOLOGY,4.887
Biofuels Bioproducts & Biorefining-Biofpr,4.885
Journal of Sexual Medicine,4.884
ATMOSPHERIC CHEMISTRY AND PHYSICS,4.881
PROCEEDINGS OF THE IEEE,4.878
INTERNATIONAL JOURNAL OF NEUROPSYCHOPHARMACOLOGY,4.874
JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,4.869
Soft Matter,4.869
ECOLOGICAL MONOGRAPHS,4.862
INTERNATIONAL MATERIALS REVIEWS,4.857
PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,4.857
CURRENT GENE THERAPY,4.852
INVESTIGATIVE RADIOLOGY,4.850
Clinical Journal of the American Society of Nephrology,4.844
RENEWABLE & SUSTAINABLE ENERGY REVIEWS,4.842
QUARTERLY REVIEW OF BIOLOGY,4.818
TOXICOLOGICAL SCIENCES,4.814
Journal of Chemical Theory and Computation,4.804
ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,4.802
JOURNAL OF MEDICINAL CHEMISTRY,4.802
AMERICAN NATURALIST,4.796
CARCINOGENESIS,4.795
JOURNAL OF MATERIALS CHEMISTRY,4.795
INTERNATIONAL JOURNAL OF PLASTICITY,4.791
ENVIRONMENT INTERNATIONAL,4.786
CRITICAL REVIEWS IN PLANT SCIENCES,4.769
ChemSusChem,4.767
JOURNAL OF PHYSIOLOGY-LONDON,4.764
ARCHIVES OF DERMATOLOGY,4.760
ENDOCRINOLOGY,4.752
GENE THERAPY,4.745
Evolutionary Applications,4.744
MOLECULAR NEUROBIOLOGY,4.735
DRUGS,4.732
JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,4.732
PLANT BIOTECHNOLOGY JOURNAL,4.732
ADDICTION BIOLOGY,4.728
ARCHIVES OF PEDIATRICS & ADOLESCENT MEDICINE,4.726
METABOLIC ENGINEERING,4.725
SEMINARS IN ARTHRITIS AND RHEUMATISM,4.724
CURRENT OPINION IN INFECTIOUS DISEASES,4.723
FRONTIERS OF HORMONE RESEARCH,4.722
INTERNATIONAL JOURNAL OF CANCER,4.722
CURRENT MEDICINAL CHEMISTRY,4.708
PROGRESS IN PHOTOVOLTAICS,4.702
JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,4.701
BREAST CANCER RESEARCH AND TREATMENT,4.696
PLoS Neglected Tropical Diseases,4.693
JOURNAL OF ECOLOGY,4.690
PEDIATRICS,4.687
PERSPECTIVES IN PLANT ECOLOGY EVOLUTION AND SYSTEMATICS,4.684
IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,4.678
Journal of Neuroinflammation,4.675
CONSERVATION BIOLOGY,4.666
INORGANIC CHEMISTRY,4.657
INFLAMMATORY BOWEL DISEASES,4.643
ENVIRONMENTAL SCIENCE & TECHNOLOGY,4.630
GONDWANA RESEARCH,4.605
LABORATORY INVESTIGATION,4.602
Advances in Polymer Science,4.600
CURRENT OPINION IN RHEUMATOLOGY,4.600
BRITISH JOURNAL OF HAEMATOLOGY,4.597
INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,4.592
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,4.589
SPACE SCIENCE REVIEWS,4.589
CURRENT ISSUES IN MOLECULAR BIOLOGY,4.588
JOURNAL OF CELLULAR PHYSIOLOGY,4.586
Epigenetics,4.584
TISSUE ENGINEERING,4.582
JOURNAL OF RETAILING,4.567
JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY,4.564
AMERICAN JOURNAL OF MEDICAL GENETICS PART C-SEMINARS IN MEDICAL GENETICS,4.562
CLINICAL PHARMACOKINETICS,4.560
HEART RHYTHM,4.559
Alzheimers & Dementia,4.553
Journal of Thoracic Oncology,4.547
FUNCTIONAL ECOLOGY,4.546
MACROMOLECULES,4.539
EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,4.531
MOLECULAR PHARMACOLOGY,4.531
HUMAN GENETICS,4.523
ATHEROSCLEROSIS,4.522
Nature Clinical Practice Gastroenterology & Hepatology,4.520
KINDHEIT UND ENTWICKLUNG,4.519
NEUROBIOLOGY OF DISEASE,4.518
VLDB JOURNAL,4.517
JOURNAL OF ABNORMAL PSYCHOLOGY,4.515
CARBON,4.504
BIOMACROMOLECULES,4.502
FISH AND FISHERIES,4.489
MIS QUARTERLY,4.485
